CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00003228000569;MOTO AGRICOLA SLAVIERO S/A;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;10/02/2020;Alto;BRASILIA;DISTRITO FEDERAL;-16,031831;-47,977081;Encerrado;21/03/2026 20:26
00003228000569;MOTO AGRICOLA SLAVIERO S/A;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;05/11/2009;28/08/2018;...;BRASILIA;DISTRITO FEDERAL;-16,031831;-47,977081;Encerrado;21/03/2026 20:26
00004309000150;DF VEICULOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;29/06/2018;;Alto;BRASILIA;DISTRITO FEDERAL;-15,808056;-47,954167;Ativa;21/03/2026 20:26
00004309000150;DF VEICULOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;1;Reparação de aparelhos de refrigeração;27/08/2005;16/02/2018;...;BRASILIA;DISTRITO FEDERAL;-15,808056;-47,954167;Ativa;21/03/2026 20:26
00004309000150;DF VEICULOS LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;29;troca de óleo lubrificante - Resolução Conama nº 362/2005;27/08/2005;29/06/2018;...;BRASILIA;DISTRITO FEDERAL;-15,808056;-47,954167;Ativa;21/03/2026 20:26
00004846000108;CIMPLA COMERCIAL DE PECAS PARA VEICULOS LTDA;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/01/2001;05/11/2025;Médio;BRASILIA;DISTRITO FEDERAL;-15,800508;-47,878397;Ativa;21/03/2026 20:26
00005892000113;ML SOUZA & CIA LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;;Alto;BRASILIA;DISTRITO FEDERAL;-15,982194;-48,185806;Ativa;21/03/2026 20:26
00005892000202;ML SOUZA & CIA LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;06/05/2005;Alto;BRASILIA;DISTRITO FEDERAL;;;Encerrado;21/03/2026 20:26
00009290000134;MAGNA MOVEIS ADMINISTRADORA LTDA;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/03/2009;26/04/2011;Médio;BRASILIA;DISTRITO FEDERAL;-15,787778;-48,048056;Encerrado;21/03/2026 20:26
00009290000134;MAGNA MOVEIS ADMINISTRADORA LTDA;20;Uso de Recursos Naturais;34;exploração econômica da madeira ou lenha e subprodutos florestais - comércio varejista;09/04/2009;26/04/2011;Médio;BRASILIA;DISTRITO FEDERAL;-15,787778;-48,048056;Encerrado;21/03/2026 20:26
00009290000134;MAGNA MOVEIS ADMINISTRADORA LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;68;Comércio varejista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;26/04/2011;26/04/2011;...;BRASILIA;DISTRITO FEDERAL;-15,787778;-48,048056;Encerrado;21/03/2026 20:26
00012211000144;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;26/04/2024;Alto;BRASILIA;DISTRITO FEDERAL;-15,77875;-47,877;Encerrado;21/03/2026 20:26
00012211000225;DRIVE CAR TRANSPORTES E COMBUSTIVEIS LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;;Alto;BRASILIA;DISTRITO FEDERAL;-15,663167;-47,806333;Ativa;21/03/2026 20:26
00012211000306;DRIVE-CAR TRANSP E COMB LTDA;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;;Alto;BRASILIA;DISTRITO FEDERAL;-15,998628;-48,058611;Ativa;21/03/2026 20:26
