CNPJ;Razão Social;Código da categoria;Descrição da categoria;Código da atividade;Descrição da atividade;Data de início da atividade;Data de término da atividade;Potenc. de Pol. da atividade;Município;Estado;Latitude;Longitude;Situação cadastral;Última Atualização Relatório
00452746000136;CONSERVADORA CAPIXABA LTDA.;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;01/07/2002;;...;MACAPA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00469319000160;FÉ - COMÉRCIO E IMPORTAÇÃO LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/10/2002;09/02/2015;Médio;MACAPA;AMAPA;;;Encerrado;21/03/2026 20:26
00506801000123;J & D LTDA - ME;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;01/01/2001;27/11/2006;Alto;MACAPA;AMAPA;;;Encerrado;21/03/2026 20:26
00511437000190;atalanta hotel ltda;19;Turismo;1;Complexos turísticos e de lazer, inclusive parques temáticos;29/03/1995;;Pequeno;MACAPA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00512663001086;VIA MARCONI VEICULOS LTDA;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;23/02/2015;;Alto;MACAPA;AMAPA;-0,038889;-51,066389;Ativa;21/03/2026 20:26
00556184000170;SEVAL- SOCIEDADE EXTRATIVA VEGETAL DO AMAPA LTDA;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/07/2006;13/10/2006;Médio;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00556184000170;SEVAL- SOCIEDADE EXTRATIVA VEGETAL DO AMAPA LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);13/10/2006;02/02/2009;Médio;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00556184000170;SEVAL- SOCIEDADE EXTRATIVA VEGETAL DO AMAPA LTDA;20;Uso de Recursos Naturais;33;exploração econômica da madeira ou lenha e subprodutos florestais - comércio atacadista;02/02/2009;29/06/2018;Médio;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00556184000170;SEVAL- SOCIEDADE EXTRATIVA VEGETAL DO AMAPA LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;67;Comércio atacadista de madeira, de lenha e de outros subprodutos florestais - Lei nº 12.651/2012: art. 37;29/06/2018;;...;SANTANA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00556206000100;SICOL - SERVIÇOS, INDUSTRIA E COMERCIO LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;09/05/2012;;...;SANTANA;AMAPA;0,0;0,0;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00563788000144;FRANCISCO DE ASSIS VERAS DA SILVA-ME;18;Transporte, Terminais, Depósitos e Comércio;67;Comércio de motosserra;01/07/2004;04/08/2008;...;SANTANA;AMAPA;;;Encerrado;21/03/2026 20:26
00593370000180;LAUDECI PIMENTA DE ALMEIDA.;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;01/04/2002;;Médio;MACAPA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00593370000180;LAUDECI PIMENTA DE ALMEIDA.;7;Indústria de Madeira;4;Fabricação de estruturas de madeira e de móveis;01/04/2002;;Médio;MACAPA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00593370000180;LAUDECI PIMENTA DE ALMEIDA.;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/04/2002;;Médio;MACAPA;AMAPA;;;Suspenso para Averiguações - dados cadastrais inconsistentes e_ou recadastramento;21/03/2026 20:26
00611273000172;PILAR  INDUSTRIAL E SERVIÇOS  LTDA;7;Indústria de Madeira;1;Serraria e desdobramento de madeira;18/10/2007;30/05/2008;Médio;MACAPA;AMAPA;;;Encerrado;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;17;Serviços de Utilidade;3;"disposição de resíduos especiais tais como: de agroquímicos e suas embalagens; usadas e de serviço de saúde e similares";15/08/2013;01/08/2021;Médio;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;17;Serviços de Utilidade;12;aplicação de agrotóxicos e afins;15/08/2013;29/06/2018;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;20;Uso de Recursos Naturais;1;silvicultura;01/01/2001;01/08/2021;Médio;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;20;Uso de Recursos Naturais;17;atividade agrícola e pecuária;01/01/2001;15/08/2013;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;20;Uso de Recursos Naturais;36;introdução de espécies exóticas para melhoramento genético vegetal e uso na agricultura;15/08/2013;29/06/2018;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;20;Uso de Recursos Naturais;61;Silvicultura - Lei nº 12.651/2012: art. 35, § 1º;15/08/2013;31/05/2024;Médio;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;5;Experimentação com agroquímicos - Lei nº 7.802/1989;15/08/2013;;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;27;Porte e uso de motosserra - Lei nº 12.651/2010: art. 69, § 1º;15/08/2013;;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;21;Atividades não relacionadas no Anexo VIII da Lei nº 6.938/1981;47;Aplicação de agrotóxicos e afins - Lei nº 7.802/1989;29/06/2018;;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000115;AMCEL AGROFLORESTAL LTDA;100;Administradora de Projetos Florestais;2;administradora de projetos de florestamento/reflorestamento;22/01/2007;15/08/2013;...;SANTANA;AMAPA;0,057806;-51,170472;Ativa;21/03/2026 20:26
00658268000204;AMCEL AGROFLORESTAL E CELULOSE LTDA;20;Uso de Recursos Naturais;1;silvicultura;01/01/2001;15/08/2013;Médio;TARTARUGALZINHO;AMAPA;1,365353;-50,821125;Encerrado;21/03/2026 20:26
00658268000204;AMCEL AGROFLORESTAL E CELULOSE LTDA;20;Uso de Recursos Naturais;2;Exploração econômica da madeira ou lenha e subprodutos florestais (floresta nativa);01/01/2002;03/02/2025;Médio;TARTARUGALZINHO;AMAPA;1,365353;-50,821125;Encerrado;21/03/2026 20:26
00658268000204;AMCEL AGROFLORESTAL E CELULOSE LTDA;20;Uso de Recursos Naturais;64;utilização do patrimônio genético natural-flora, fauna, pesca e micro-organismos para pesquisa, manipulação e alteração genética;01/01/2002;15/08/2013;Médio;TARTARUGALZINHO;AMAPA;1,365353;-50,821125;Encerrado;21/03/2026 20:26
00658268000204;AMCEL AGROFLORESTAL E CELULOSE LTDA;20;Uso de Recursos Naturais;79;exploração econômica da madeira ou lenha e subprodutos florestais - armazenamento de produtos/subprodutos florestais;01/01/2002;15/08/2013;Médio;TARTARUGALZINHO;AMAPA;1,365353;-50,821125;Encerrado;21/03/2026 20:26
00658268000387;AMCEL AGROFLORESTAL LTDA;17;Serviços de Utilidade;12;aplicação de agrotóxicos e afins;15/08/2013;29/06/2018;...;TARTARUGALZINHO;AMAPA;1,31545;-50,925739;Encerrado;21/03/2026 20:26
